,winner,loser,winner_score,loser_score,year,joincol,assist_percentage,block_percentage,effective_field_goal_percentage,field_goal_percentage,free_throw_attempt_rate,free_throw_percentage,free_throws_per_field_goal_attempt,offensive_rating,offensive_rebound_percentage,opp_assist_percentage,opp_block_percentage,opp_effective_field_goal_percentage,opp_field_goal_percentage,opp_free_throw_attempt_rate,opp_free_throws_per_field_goal_attempt,opp_offensive_rebound_percentage,opp_three_point_attempt_rate,opp_three_point_field_goal_percentage,opp_total_rebound_percentage,opp_true_shooting_percentage,opp_turnover_percentage,opp_two_point_field_goal_percentage,pace,steal_percentage,strength_of_schedule,three_point_attempt_rate,three_point_field_goal_percentage,total_rebound_percentage,true_shooting_percentage,turnover_percentage,two_point_field_goal_percentage,win_percentage,wins,did_win
0,HARVARD,PRINCETON,78,69,2019,1,-3.8,-4.4,-0.063,-0.049,-0.013,0.018,-0.004,-4.2,-2.2,-5.7,2.9,-0.009,-0.003,-0.05,-0.03,0.7,-0.019,-0.017,2.9,-0.01,-0.1,0.001,1.3,0.5,-1.55,-0.014,-0.055,-2.9,-0.054,-4.3,-0.049,-0.042,-3,0
0,MANHATTAN,NIAGARA,64,60,2019,1,12.2,-1.5,-0.019,-0.016,-0.001,-0.152,-0.051,-11.7,2.9,8.9,3.4,-0.025,-0.03,0.203,0.142,3.5,0.045,-0.018,0.8,-0.007,6.3,-0.028,-7.6,5.3,0.45,0.02,-0.028,-0.8,-0.038,5.6,-0.005,-0.062,-2,1
0,MANHATTAN,NIAGARA,64,60,2019,1,-12.2,1.5,0.019,0.016,0.001,0.152,0.051,11.7,-2.9,-8.9,-3.4,0.025,0.03,-0.203,-0.142,-3.5,-0.045,0.018,-0.8,0.007,-6.3,0.028,7.6,-5.3,-0.45,-0.02,0.028,0.8,0.038,-5.6,0.005,0.062,2,0
0,MARIST,QUINNIPIAC,63,61,2019,1,-2.2,1,-0.005,0.022,-0.051,-0.039,-0.051,-5.1,-5,10.8,-1.3,0.023,0.001,0.089,0.076,-2.4,0.109,0.01,2,0.032,3.5,0.025,-2,1,0.5,-0.124,-0.014,-2,-0.014,0,0.023,-0.129,-4,1
0,MARIST,QUINNIPIAC,63,61,2019,1,2.2,-1,0.005,-0.022,0.051,0.039,0.051,5.1,5,-10.8,1.3,-0.023,-0.001,-0.089,-0.076,2.4,-0.109,-0.01,-2,-0.032,-3.5,-0.025,2,-1,-0.5,0.124,0.014,2,0.014,0,-0.023,0.129,4,0
0,RIDER,MONMOUTH,81,72,2019,1,5.4,-1,0.048,0.032,-0.005,-0.07,-0.031,9.1,1.2,-1.1,-0.6,0.026,0.04,-0.072,-0.06,-1.3,-0.08,0,-0.4,0.012,1.7,0.052,5.6,2.4,-1.68,0.049,0.044,0.4,0.028,-2.4,0.039,0.116,2,1
0,RIDER,MONMOUTH,81,72,2019,1,-5.4,1,-0.048,-0.032,0.005,0.07,0.031,-9.1,-1.2,1.1,0.6,-0.026,-0.04,0.072,0.06,1.3,0.08,0,0.4,-0.012,-1.7,-0.052,-5.6,-2.4,1.68,-0.049,-0.044,-0.4,-0.028,2.4,-0.039,-0.116,-2,0
0,WRIGHT-STATE,NORTHERN-KENTUCKY,81,77,2019,1,-5.8,-5.4,-0.047,-0.042,-0.013,0.071,0.015,-3.2,0.7,-6.8,-0.8,0.042,0.034,-0.068,-0.056,-0.3,-0.011,0.048,0.9,0.028,1.5,0.022,-2.6,0.2,1.5,-0.009,-0.019,-0.9,-0.031,-1,-0.06,-0.143,-5,1
0,WRIGHT-STATE,NORTHERN-KENTUCKY,81,77,2019,1,5.8,5.4,0.047,0.042,0.013,-0.071,-0.015,3.2,-0.7,6.8,0.8,-0.042,-0.034,0.068,0.056,0.3,0.011,-0.048,-0.9,-0.028,-1.5,-0.022,2.6,-0.2,-1.5,0.009,0.019,0.9,0.031,1,0.06,0.143,5,0
0,DAVIDSON,SAINT-JOSEPHS,80,72,2019,1,8.5,-2.4,0.052,0.042,-0.04,-0.002,-0.03,4.6,2.3,-4.4,0,-0.036,-0.029,0.023,0.012,0.3,-0.003,-0.031,-2.6,-0.032,0.9,-0.029,-2.7,-0.4,0.3,0.019,0.032,2.6,0.041,3,0.056,0.282,10,1
0,DAVIDSON,SAINT-JOSEPHS,80,72,2019,1,-8.5,2.4,-0.052,-0.042,0.04,0.002,0.03,-4.6,-2.3,4.4,0,0.036,0.029,-0.023,-0.012,-0.3,0.003,0.031,2.6,0.032,-0.9,0.029,2.7,0.4,-0.3,-0.019,-0.032,-2.6,-0.041,-3,-0.056,-0.282,-10,0
0,IONA,SAINT-PETERS,62,46,2019,1,7.8,-10,0.043,0.021,0.02,0.019,0.022,11.5,-4.9,2,1.9,0.011,0.011,-0.1,-0.09,2,0.019,-0.02,2.9,-0.006,-0.6,0.036,7.1,1.3,0.9,0.099,0.026,-2.9,0.041,-5,0.044,0.202,7,1
0,IONA,SAINT-PETERS,62,46,2019,1,-7.8,10,-0.043,-0.021,-0.02,-0.019,-0.022,-11.5,4.9,-2,-1.9,-0.011,-0.011,0.1,0.09,-2,-0.019,0.02,-2.9,0.006,0.6,-0.036,-7.1,-1.3,-0.9,-0.099,-0.026,2.9,-0.041,5,-0.044,-0.202,-7,0
0,GEORGIA-STATE,SOUTH-ALABAMA,90,81,2019,1,-8.3,2.5,0.007,-0.001,-0.002,-0.02,-0.009,2.5,-2.5,5,-3.9,-0.015,-0.025,-0.06,-0.036,2.5,0.088,-0.025,2.2,-0.015,0.7,0.001,2.4,2.6,3.36,0.032,0.009,-2.2,0.002,-2.7,-0.002,0.206,7,1
0,GEORGIA-STATE,SOUTH-ALABAMA,90,81,2019,1,8.3,-2.5,-0.007,0.001,0.002,0.02,0.009,-2.5,2.5,-5,3.9,0.015,0.025,0.06,0.036,-2.5,-0.088,0.025,-2.2,0.015,-0.7,-0.001,-2.4,-2.6,-3.36,-0.032,-0.009,2.2,-0.002,2.7,0.002,-0.206,-7,0
0,GEORGIA-SOUTHERN,TROY,76,51,2019,1,-10.9,-1.7,0.031,0.049,0.035,-0.03,0.015,5.4,1.3,-0.5,1.7,-0.014,-0.006,-0.018,-0.011,-1.8,0.005,-0.048,-2,-0.013,2.8,0.022,5.6,2.1,1.14,-0.098,-0.012,2,0.025,-1.1,0.05,0.236,9,1
0,GEORGIA-SOUTHERN,TROY,76,51,2019,1,10.9,1.7,-0.031,-0.049,-0.035,0.03,-0.015,-5.4,-1.3,0.5,-1.7,0.014,0.006,0.018,0.011,1.8,-0.005,0.048,2,0.013,-2.8,-0.022,-5.6,-2.1,-1.14,0.098,0.012,-2,-0.025,1.1,-0.05,-0.236,-9,0
0,YALE,COLUMBIA,70,64,2019,1,-0.6,2.9,0.035,0.041,0.088,0.032,0.072,7.4,0.2,0.8,-0.5,-0.04,-0.027,-0.077,-0.047,-1.9,-0.029,-0.046,-3.2,-0.038,-3.9,-0.021,3.5,-2.8,0.9,-0.031,0.001,3.2,0.042,-0.3,0.055,0.376,12,1
0,YALE,COLUMBIA,70,64,2019,1,0.6,-2.9,-0.035,-0.041,-0.088,-0.032,-0.072,-7.4,-0.2,-0.8,0.5,0.04,0.027,0.077,0.047,1.9,0.029,0.046,3.2,0.038,3.9,0.021,-3.5,2.8,-0.9,0.031,-0.001,-3.2,-0.042,0.3,-0.055,-0.376,-12,0
0,KENTUCKY,TENNESSEE,86,69,2019,1,-8.5,-1.8,-0.024,-0.019,0.086,-0.015,0.059,-4.3,5.5,-3.3,1.5,-0.009,-0.004,-0.075,-0.035,-4.2,-0.02,-0.005,-4.6,-0.006,0.1,-0.006,-2.1,0.3,0.13,-0.024,-0.013,4.6,-0.016,2.2,-0.027,-0.027,-1,1
0,KENTUCKY,TENNESSEE,86,69,2019,1,8.5,1.8,0.024,0.019,-0.086,0.015,-0.059,4.3,-5.5,3.3,-1.5,0.009,0.004,0.075,0.035,4.2,0.02,0.005,4.6,0.006,-0.1,0.006,2.1,-0.3,-0.13,0.024,0.013,-4.6,0.016,-2.2,0.027,0.027,1,0
0,DUKE,NORTH-CAROLINA-STATE,94,78,2019,1,1.6,6.1,0.016,0.02,0.047,-0.022,0.026,1.9,-0.5,-2.2,-2.1,-0.044,-0.043,-0.148,-0.106,0.5,0.006,-0.009,-0.8,-0.053,-2.1,-0.06,1.4,2.5,5.76,0.015,-0.044,0.8,0.014,0.2,0.064,0.175,8,1
0,DUKE,NORTH-CAROLINA-STATE,94,78,2019,1,-1.6,-6.1,-0.016,-0.02,-0.047,0.022,-0.026,-1.9,0.5,2.2,2.1,0.044,0.043,0.148,0.106,-0.5,-0.006,0.009,0.8,0.053,2.1,0.06,-1.4,-2.5,-5.76,-0.015,0.044,-0.8,-0.014,-0.2,-0.064,-0.175,-8,0
0,GONZAGA,SAN-DIEGO,79,67,2019,1,0.3,5.5,0.063,0.069,0.033,0.014,0.03,17.8,5.7,-3,-4,-0.05,-0.05,-0.109,-0.086,4.2,0.025,-0.026,-2.8,-0.058,0.5,-0.057,3.7,2.3,1.4,-0.051,0.012,2.8,0.058,-3.7,0.086,0.309,12,1
0,GONZAGA,SAN-DIEGO,79,67,2019,1,-0.3,-5.5,-0.063,-0.069,-0.033,-0.014,-0.03,-17.8,-5.7,3,4,0.05,0.05,0.109,0.086,-4.2,-0.025,0.026,2.8,0.058,-0.5,0.057,-3.7,-2.3,-1.4,0.051,-0.012,-2.8,-0.058,3.7,-0.086,-0.309,-12,0
0,VIRGINIA,NOTRE-DAME,60,54,2019,1,1.4,1.3,0.09,0.081,-0.01,0,-0.008,13,0.7,-5.7,-0.3,-0.043,-0.044,0.045,0.02,-6.4,0.058,-0.042,-5.5,-0.039,1.4,-0.029,-5.6,0.8,1.87,-0.042,0.08,5.5,0.078,0.9,0.071,0.497,21,1
0,VIRGINIA,NOTRE-DAME,60,54,2019,1,-1.4,-1.3,-0.09,-0.081,0.01,0,0.008,-13,-0.7,5.7,0.3,0.043,0.044,-0.045,-0.02,6.4,-0.058,0.042,5.5,0.039,-1.4,0.029,5.6,-0.8,-1.87,0.042,-0.08,-5.5,-0.078,-0.9,-0.071,-0.497,-21,0
0,MICHIGAN,MARYLAND,65,52,2019,1,2.3,-3.1,0.002,-0.001,-0.053,-0.042,-0.051,-0.8,-10.1,-6.1,-0.2,-0.018,0,-0.025,-0.033,-0.6,-0.093,-0.028,5.3,-0.026,3.5,-0.004,-1.2,2.8,0.46,0.029,-0.007,-5.3,-0.008,-4.2,0.01,0.135,7,1
0,MICHIGAN,MARYLAND,65,52,2019,1,-2.3,3.1,-0.002,0.001,0.053,0.042,0.051,0.8,10.1,6.1,0.2,0.018,0,0.025,0.033,0.6,0.093,0.028,-5.3,0.026,-3.5,0.004,1.2,-2.8,-0.46,-0.029,0.007,5.3,0.008,4.2,-0.01,-0.135,-7,0
0,NEVADA,WYOMING,82,49,2019,1,5.9,3.3,0.045,0.045,0.009,-0.015,0.001,19.9,11.5,-5.1,-2,-0.037,-0.033,-0.065,-0.065,-3.3,-0.008,-0.013,-7.1,-0.046,1.9,-0.05,0.5,1,2.49,-0.007,0.003,7.1,0.036,-5.7,0.076,0.603,21,1
0,NEVADA,WYOMING,82,49,2019,1,-5.9,-3.3,-0.045,-0.045,-0.009,0.015,-0.001,-19.9,-11.5,5.1,2,0.037,0.033,0.065,0.065,3.3,0.008,0.013,7.1,0.046,-1.9,0.05,-0.5,-1,-2.49,0.007,-0.003,-7.1,-0.036,5.7,-0.076,-0.603,-21,0
0,NORTH-CAROLINA,WAKE-FOREST,95,57,2019,1,14.5,2.3,0.081,0.07,-0.074,0.018,-0.049,14.1,1.1,-2.4,-0.7,-0.044,-0.048,-0.068,-0.052,-4.7,0.035,-0.006,-4.4,-0.045,2.2,-0.068,7.1,2.2,2.88,0.005,0.054,4.4,0.064,-1.7,0.08,0.451,18,1
0,NORTH-CAROLINA,WAKE-FOREST,95,57,2019,1,-14.5,-2.3,-0.081,-0.07,0.074,-0.018,0.049,-14.1,-1.1,2.4,0.7,0.044,0.048,0.068,0.052,4.7,-0.035,0.006,4.4,0.045,-2.2,0.068,-7.1,-2.2,-2.88,-0.005,-0.054,-4.4,-0.064,1.7,-0.08,-0.451,-18,0
0,PURDUE,PENN-STATE,76,64,2019,1,4.4,2.2,0.061,0.034,-0.024,0.026,-0.009,13.4,2.2,3.6,2.4,-0.009,-0.025,-0.024,-0.013,0.6,0.099,-0.012,-2.1,-0.008,-1.1,-0.012,-2.1,-2,0.48,0.09,0.054,2.1,0.054,-1.9,0.043,0.284,12,1
0,PURDUE,PENN-STATE,76,64,2019,1,-4.4,-2.2,-0.061,-0.034,0.024,-0.026,0.009,-13.4,-2.2,-3.6,-2.4,0.009,0.025,0.024,0.013,-0.6,-0.099,0.012,2.1,0.008,1.1,0.012,2.1,2,-0.48,-0.09,-0.054,-2.1,-0.054,1.9,-0.043,-0.284,-12,0
0,KANSAS,WEST-VIRGINIA,78,53,2019,1,-5.9,1.5,0.051,0.052,-0.064,0.017,-0.039,5,-6.7,2.4,-1.1,-0.046,-0.051,-0.102,-0.082,-0.7,0.056,-0.026,1,-0.053,-0.9,-0.053,-1.4,1,2.22,-0.042,0.034,-1,0.041,-1.6,0.05,0.305,11,1
0,KANSAS,WEST-VIRGINIA,78,53,2019,1,5.9,-1.5,-0.051,-0.052,0.064,-0.017,0.039,-5,6.7,-2.4,1.1,0.046,0.051,0.102,0.082,0.7,-0.056,0.026,-1,0.053,0.9,0.053,1.4,-1,-2.22,0.042,-0.034,1,-0.041,1.6,-0.05,-0.305,-11,0
0,TEXAS-TECH,BAYLOR,86,61,2019,1,-2.1,1.6,0.023,0.027,0.006,0.055,0.022,-0.7,-11.3,-6.1,-5.6,-0.061,-0.055,0.002,0.006,-1.4,0.021,-0.047,3.3,-0.05,3.7,-0.056,1.1,1.5,0.27,-0.048,0.024,-3.3,0.029,-0.6,0.016,0.228,11,1
0,TEXAS-TECH,BAYLOR,86,61,2019,1,2.1,-1.6,-0.023,-0.027,-0.006,-0.055,-0.022,0.7,11.3,6.1,5.6,0.061,0.055,-0.002,-0.006,1.4,-0.021,0.047,-3.3,0.05,-3.7,0.056,-1.1,-1.5,-0.27,0.048,-0.024,3.3,-0.029,0.6,-0.016,-0.228,-11,0
0,LOUISVILLE,CLEMSON,56,55,2019,1,4.4,-5.8,0.002,-0.015,0.014,0.045,0.025,5.2,1.1,3.4,2.3,-0.008,0.001,0.02,0.004,1.2,-0.024,-0.03,0.1,-0.01,-3.5,0.016,1.1,-3.4,2.05,0.081,0.014,-0.1,0.01,-2.1,-0.009,0,0,1
0,LOUISVILLE,CLEMSON,56,55,2019,1,-4.4,5.8,-0.002,0.015,-0.014,-0.045,-0.025,-5.2,-1.1,-3.4,-2.3,0.008,-0.001,-0.02,-0.004,-1.2,0.024,0.03,-0.1,0.01,3.5,-0.016,-1.1,3.4,-2.05,-0.081,-0.014,0.1,-0.01,2.1,0.009,0,0,0
0,FLORIDA-STATE,GEORGIA-TECH,69,47,2019,1,-7.9,-1.7,0.013,0.002,0.015,0.055,0.031,10.8,7.1,-17.3,-1.1,0.016,0.007,0.009,0.017,-5.3,0.011,0.038,-5,0.019,2,-0.01,1.4,0.1,2.11,0.043,0.025,5,0.02,-2.5,0.002,0.346,15,1
0,FLORIDA-STATE,GEORGIA-TECH,69,47,2019,1,7.9,1.7,-0.013,-0.002,-0.015,-0.055,-0.031,-10.8,-7.1,17.3,1.1,-0.016,-0.007,-0.009,-0.017,5.3,-0.011,-0.038,5,-0.019,-2,0.01,-1.4,-0.1,-2.11,-0.043,-0.025,-5,-0.02,2.5,-0.002,-0.346,-15,0
0,IOWA-STATE,KANSAS-STATE,78,64,2019,1,-3.5,4.8,0.055,0.047,-0.006,0.065,0.016,11.4,0,-4.6,-0.8,0.002,0.003,-0.071,-0.038,4.5,-0.037,0.022,0.6,0,-4.4,-0.019,3.3,-1.3,0.12,0.012,0.029,-0.6,0.055,-1.3,0.062,-0.078,-2,1
0,IOWA-STATE,KANSAS-STATE,78,64,2019,1,3.5,-4.8,-0.055,-0.047,0.006,-0.065,-0.016,-11.4,0,4.6,0.8,-0.002,-0.003,0.071,0.038,-4.5,0.037,-0.022,-0.6,0,4.4,0.019,-3.3,1.3,-0.12,-0.012,-0.029,0.6,-0.055,1.3,-0.062,0.078,2,0
0,LOUISIANA-STATE,GEORGIA,83,79,2019,1,-8.8,-0.9,0.012,0.016,-0.041,0.047,-0.012,10.2,3.5,-0.3,-1.1,0.014,0.006,0.032,0.019,-0.8,0.042,0.005,-0.9,0.014,4.2,0.016,0.2,4,1.04,-0.029,-0.003,0.9,0.013,-4.3,0.018,0.456,17,1
0,LOUISIANA-STATE,GEORGIA,83,79,2019,1,8.8,0.9,-0.012,-0.016,0.041,-0.047,0.012,-10.2,-3.5,0.3,1.1,-0.014,-0.006,-0.032,-0.019,0.8,-0.042,-0.005,0.9,-0.014,-4.2,-0.016,-0.2,-4,-1.04,0.029,0.003,-0.9,-0.013,4.3,-0.018,-0.456,-17,0
0,IOWA,RUTGERS,71,69,2019,1,8.7,-2.3,0.057,0.037,0.106,0.102,0.111,11.4,-3.9,6.7,-1,0.023,0.023,-0.036,-0.017,2,0.031,-0.029,2.2,0.02,0.7,0.065,2.1,-0.9,0.08,0.058,0.052,-2.2,0.072,-1,0.042,0.205,9,1
0,IOWA,RUTGERS,71,69,2019,1,-8.7,2.3,-0.057,-0.037,-0.106,-0.102,-0.111,-11.4,3.9,-6.7,1,-0.023,-0.023,0.036,0.017,-2,-0.031,0.029,-2.2,-0.02,-0.7,-0.065,-2.1,0.9,-0.08,-0.058,-0.052,2.2,-0.072,1,-0.042,-0.205,-9,0
0,VIRGINIA-TECH,PITTSBURGH,70,64,2019,1,9.2,-2.7,0.077,0.052,-0.104,0.064,-0.052,12.2,-2.9,-2.3,-5.1,0.013,-0.001,-0.066,-0.046,-5.7,0.093,-0.009,-1.9,0.005,1,0.032,-4.2,0.4,1.1,0.068,0.063,1.9,0.067,-1.6,0.06,0.319,12,1
0,VIRGINIA-TECH,PITTSBURGH,70,64,2019,1,-9.2,2.7,-0.077,-0.052,0.104,-0.064,0.052,-12.2,2.9,2.3,5.1,-0.013,0.001,0.066,0.046,5.7,-0.093,0.009,1.9,-0.005,-1,-0.032,4.2,-0.4,-1.1,-0.068,-0.063,-1.9,-0.067,1.6,-0.06,-0.319,-12,0
0,ABILENE-CHRISTIAN,INCARNATE-WORD,68,48,2019,1,8.7,2.8,0.012,0.003,-0.026,-0.098,-0.054,10.8,5.2,-6,-1.3,-0.076,-0.058,0.001,-0.005,-4.8,-0.064,-0.031,-3.6,-0.067,4.1,-0.093,0.6,4.1,-2.23,0.012,0.037,3.6,-0.006,-6.5,-0.011,0.6,21,1
0,ABILENE-CHRISTIAN,INCARNATE-WORD,68,48,2019,1,-8.7,-2.8,-0.012,-0.003,0.026,0.098,0.054,-10.8,-5.2,6,1.3,0.076,0.058,-0.001,0.005,4.8,0.064,0.031,3.6,0.067,-4.1,0.093,-0.6,-4.1,2.23,-0.012,-0.037,-3.6,0.006,6.5,0.011,-0.6,-21,0
0,BALL-STATE,AKRON,57,56,2019,1,-2.2,-0.1,0.038,0.061,0.098,-0.003,0.068,3,2.4,0.3,0,0.018,0.019,0.002,0.016,-1.2,-0.033,0.025,-3.3,0.023,-1.2,0.006,3.2,0.8,0.12,-0.149,0.005,3.3,0.041,2.7,0.05,-0.03,-1,1
0,BALL-STATE,AKRON,57,56,2019,1,2.2,0.1,-0.038,-0.061,-0.098,0.003,-0.068,-3,-2.4,-0.3,0,-0.018,-0.019,-0.002,-0.016,1.2,0.033,-0.025,3.3,-0.023,1.2,-0.006,-3.2,-0.8,-0.12,0.149,-0.005,-3.3,-0.041,-2.7,-0.05,0.03,1,0
0,ALABAMA-STATE,ALABAMA-AM,68,62,2019,1,-8.3,4.6,0.008,-0.003,0.138,0.025,0.096,7.2,3.3,0.6,0.5,-0.019,-0.014,-0.027,0.008,-0.9,-0.016,-0.013,-1.9,-0.007,0.5,-0.019,2.1,-1.4,0.54,0.062,0.006,1.9,0.02,-1.6,0.005,0.231,7,1
0,ALABAMA-STATE,ALABAMA-AM,68,62,2019,1,8.3,-4.6,-0.008,0.003,-0.138,-0.025,-0.096,-7.2,-3.3,-0.6,-0.5,0.019,0.014,0.027,-0.008,0.9,0.016,0.013,1.9,0.007,-0.5,0.019,-2.1,1.4,-0.54,-0.062,-0.006,-1.9,-0.02,1.6,-0.005,-0.231,-7,0
0,ALABAMA-BIRMINGHAM,WESTERN-KENTUCKY,68,60,2019,1,-4.6,-6.9,0.012,0.005,-0.064,-0.051,-0.062,3.1,1.4,2.7,-1.1,0.001,-0.005,0.058,0.055,-2.1,0.037,-0.005,-1.1,0.011,-0.4,0.003,-2.4,-0.6,-2.48,0.028,0.01,1.1,-0.003,-2.3,0.011,-0.017,0,1
0,ALABAMA-BIRMINGHAM,WESTERN-KENTUCKY,68,60,2019,1,4.6,6.9,-0.012,-0.005,0.064,0.051,0.062,-3.1,-1.4,-2.7,1.1,-0.001,0.005,-0.058,-0.055,2.1,-0.037,0.005,1.1,-0.011,0.4,-0.003,2.4,0.6,2.48,-0.028,-0.01,-1.1,0.003,2.3,-0.011,0.017,0,0
0,MISSISSIPPI-VALLEY-STATE,ALCORN-STATE,76,68,2019,1,-5.6,-4,-0.049,-0.032,0.02,-0.016,0.009,-2.5,-1.2,-8.5,1.9,0.029,0.016,-0.039,-0.025,1.7,0,0.073,2.3,0.023,-1.9,-0.02,1.8,-2.9,1.98,-0.087,-0.017,-2.3,-0.043,-4.2,-0.055,-0.135,-4,1
0,MISSISSIPPI-VALLEY-STATE,ALCORN-STATE,76,68,2019,1,5.6,4,0.049,0.032,-0.02,0.016,-0.009,2.5,1.2,8.5,-1.9,-0.029,-0.016,0.039,0.025,-1.7,0,-0.073,-2.3,-0.023,1.9,0.02,-1.8,2.9,-1.98,0.087,0.017,2.3,0.043,4.2,0.055,0.135,4,0
0,ARIZONA-STATE,UTAH,98,87,2019,1,-3.6,2.6,-0.044,-0.017,0.083,-0.026,0.047,-5.5,0.6,6.4,-4.5,-0.038,-0.045,0.061,0.038,-0.4,0.071,-0.022,-0.3,-0.03,3.8,-0.044,4.6,1.7,0.94,-0.11,-0.034,0.3,-0.035,-0.7,-0.038,0.128,6,1
0,ARIZONA-STATE,UTAH,98,87,2019,1,3.6,-2.6,0.044,0.017,-0.083,0.026,-0.047,5.5,-0.6,-6.4,4.5,0.038,0.045,-0.061,-0.038,0.4,-0.071,0.022,0.3,0.03,-3.8,0.044,-4.6,-1.7,-0.94,0.11,0.034,-0.3,0.035,0.7,0.038,-0.128,-6,0
0,NAVY,ARMY,79,68,2019,1,-5.1,1.1,-0.029,-0.018,0.064,0.031,0.053,-1.6,9.7,9.3,-0.5,-0.006,-0.006,0.016,0.029,3.2,0.022,-0.014,-3.5,0.004,-2.4,0.006,-3.4,-0.7,0.73,-0.073,0.002,3.5,-0.016,2.9,-0.053,-0.019,-1,1
0,NAVY,ARMY,79,68,2019,1,5.1,-1.1,0.029,0.018,-0.064,-0.031,-0.053,1.6,-9.7,-9.3,0.5,0.006,0.006,-0.016,-0.029,-3.2,-0.022,0.014,3.5,-0.004,2.4,-0.006,3.4,0.7,-0.73,0.073,-0.002,-3.5,0.016,-2.9,0.053,0.019,1,0
0,AUBURN,VANDERBILT,64,53,2019,1,1.7,5.2,0.057,0.029,-0.094,0.038,-0.052,15.6,2.7,5,0.4,0.017,0.004,0.026,0.016,2.5,0.079,-0.004,0.9,0.014,7.1,0.027,0.3,6.2,3.13,0.072,0.066,-0.9,0.047,-3.6,0.021,0.469,21,1
0,AUBURN,VANDERBILT,64,53,2019,1,-1.7,-5.2,-0.057,-0.029,0.094,-0.038,0.052,-15.6,-2.7,-5,-0.4,-0.017,-0.004,-0.026,-0.016,-2.5,-0.079,0.004,-0.9,-0.014,-7.1,-0.027,-0.3,-6.2,-3.13,-0.072,-0.066,0.9,-0.047,3.6,-0.021,-0.469,-21,0
0,AUSTIN-PEAY,MOREHEAD-STATE,73,70,2019,1,-4.8,-1.6,0.043,0.043,0.014,0.001,0.011,9.9,4.1,1.8,-4.9,-0.009,-0.004,0.057,0.026,-1.5,0.004,-0.028,-2.9,-0.009,3.4,0.011,1.2,2.6,-2.65,-0.041,0.041,2.9,0.038,-0.8,0.036,0.273,9,1
0,AUSTIN-PEAY,MOREHEAD-STATE,73,70,2019,1,4.8,1.6,-0.043,-0.043,-0.014,-0.001,-0.011,-9.9,-4.1,-1.8,4.9,0.009,0.004,-0.057,-0.026,1.5,-0.004,0.028,2.9,0.009,-3.4,-0.011,-1.2,-2.6,2.65,0.041,-0.041,-2.9,-0.038,0.8,-0.036,-0.273,-9,0
0,BELMONT,TENNESSEE-TECH,93,65,2019,1,9.5,-2,0.104,0.082,-0.076,0.106,-0.017,23.8,-3.3,-15,0.8,-0.019,-0.017,-0.05,-0.04,-7.6,-0.014,0.004,-3.9,-0.024,-2.5,-0.031,1.3,-1,0.4,0.092,0.028,3.9,0.1,-6.1,0.142,0.56,19,1
0,BELMONT,TENNESSEE-TECH,93,65,2019,1,-9.5,2,-0.104,-0.082,0.076,-0.106,0.017,-23.8,3.3,15,-0.8,0.019,0.017,0.05,0.04,7.6,0.014,-0.004,3.9,0.024,2.5,0.031,-1.3,1,-0.4,-0.092,-0.028,-3.9,-0.1,6.1,-0.142,-0.56,-19,0
0,BETHUNE-COOKMAN,SOUTH-CAROLINA-STATE,98,73,2019,1,5.7,3.4,0.012,0.01,-0.045,-0.132,-0.082,-1.7,2,5.1,1.4,-0.091,-0.072,-0.034,-0.031,0.6,-0.041,-0.064,-1.5,-0.082,-0.7,-0.089,5.1,3.1,-1.44,0.026,-0.011,1.5,-0.015,0.5,0.026,0.217,6,1
0,BETHUNE-COOKMAN,SOUTH-CAROLINA-STATE,98,73,2019,1,-5.7,-3.4,-0.012,-0.01,0.045,0.132,0.082,1.7,-2,-5.1,-1.4,0.091,0.072,0.034,0.031,-0.6,0.041,0.064,1.5,0.082,0.7,0.089,-5.1,-3.1,1.44,-0.026,0.011,-1.5,0.015,-0.5,-0.026,-0.217,-6,0
0,SAN-DIEGO-STATE,BOISE-STATE,71,65,2019,1,10.5,3.7,-0.036,-0.033,0.026,-0.007,0.017,-2.8,5.7,2.4,-0.8,-0.04,-0.04,0.002,-0.013,3.6,0.017,-0.017,-1.4,-0.042,-0.2,-0.052,2.4,-0.6,1.39,-0.025,0.01,1.4,-0.03,0.4,-0.067,0.224,8,1
0,SAN-DIEGO-STATE,BOISE-STATE,71,65,2019,1,-10.5,-3.7,0.036,0.033,-0.026,0.007,-0.017,2.8,-5.7,-2.4,0.8,0.04,0.04,-0.002,0.013,-3.6,-0.017,0.017,1.4,0.042,0.2,0.052,-2.4,0.6,-1.39,0.025,-0.01,-1.4,0.03,-0.4,0.067,-0.224,-8,0
0,BOWLING-GREEN-STATE,NORTHERN-ILLINOIS,87,67,2019,1,5.4,0.5,-0.022,-0.028,0.082,-0.061,0.038,0.4,4.5,-9,-0.1,-0.013,-0.007,-0.082,-0.05,-1.8,-0.014,-0.015,-2.6,-0.015,-0.6,-0.004,4.4,1.1,-0.25,0.035,0,2.6,-0.021,-1,-0.034,0.147,5,1
0,BOWLING-GREEN-STATE,NORTHERN-ILLINOIS,87,67,2019,1,-5.4,-0.5,0.022,0.028,-0.082,0.061,-0.038,-0.4,-4.5,9,0.1,0.013,0.007,0.082,0.05,1.8,0.014,0.015,2.6,0.015,0.6,0.004,-4.4,-1.1,0.25,-0.035,0,-2.6,0.021,1,0.034,-0.147,-5,0
